,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10,surface_disp_step11,surface_disp_step12,surface_disp_step13,surface_disp_step14,surface_disp_step15,surface_disp_step16,surface_disp_step17,surface_disp_step18,surface_disp_step19,surface_disp_step20
22,0.06015625000000001,-112.25932422775043,-196.2704438425145,-272.19582347416514,-340.87701416863337,-403.0132568437084,-459.2292708292766,-510.08925041685444,-556.103508514159,-597.7337217992883,-635.3975787618601,-669.4729725011482,-700.3017924684477,-728.1933547435128,-753.4275054615297,-776.2574285552978,-796.9121859879881,-815.5990159645355,-832.5054121807794,-847.8010049722857,-861.6392632370514
23,0.059375000000000004,-111.65171505098164,-195.20846987921155,-270.7235094304771,-339.0337865366776,-400.83472339335196,-456.74763000343063,-507.3336233495876,-553.1002341320773,-594.5066228897465,-631.9682024124329,-665.8608074818047,-696.5244658003604,-724.2668094639813,-749.3661613942018,-772.074327717357,-792.6191241071562,-811.206661436123,-828.023413666654,-843.2380887279519,-857.0033211486852
24,0.05859375,-110.87085685620394,-193.84292106701105,-268.8292654915091,-336.66102829563533,-398.0287991373778,-453.5495686401471,-503.7805515197057,-549.2257478963385,-590.341123470557,-627.5392000073152,-661.1931962291906,-691.640772627621,-719.1874192878225,-744.109520912939,-766.657129824869,-787.0564747674804,-805.5122306842254,-822.2095722434905,-837.316031715184,-850.9831798390109
25,0.0578125,-109.91995066833626,-192.1806513493509,-266.524341917044,-333.7750022261361,-394.61727373681833,-449.6628335397536,-499.4640982547722,-544.5207286391411,-585.2847650139283,-622.1651781176025,-655.5319742663016,-685.7199078610465,-713.0318399960303,-737.7417770559016,-760.0976198121318,-780.3236506028198,-798.6227835498853,-815.1786003898603,-830.1571923435881,-843.7088265041533
26,0.057031250000000006,-108.79883379519815,-190.22029225303592,-263.8052857447597,-330.36941531199375,-390.5903616370341,-445.07358268357814,-494.3658781768646,-538.9618281207604,-579.3088760574725,-615.811833692968,-648.836944355208,-678.7155577862383,-705.7474546285152,-730.2038541493288,-752.3301354037973,-772.3482991409267,-790.4591951535077,-806.8445374190062,-821.6687272494819,-835.0805027423213
27,0.05625,-107.51049324950888,-187.9679752277007,-260.6819632618653,-326.45838411856187,-385.9668774793305,-439.8057163289964,-488.51521109160626,-532.5840720060462,-572.4544321961322,-608.5262989078811,-641.1615687795146,-670.6876590380391,-697.4007925363256,-721.5689697814369,-743.4346577991114,-763.2172228165095,-781.1151311718082,-797.3079405331537,-811.9581014053801,-825.2125869993697
28,0.05546875,-106.05602975678394,-185.42489211414932,-257.1548587438852,-322.0409651104554,-380.7438047926399,-433.85357024380943,-481.90327499573436,-525.3750296849772,-564.7049970566161,-600.2877829583439,-632.480397311173,-661.6058362260576,-687.9563226550537,-711.7962382723881,-733.3647760227382,-752.8783399516618,-770.5327163954179,-786.5050383133757,-800.9555624709402,-814.0292773033218
29,0.0546875,-104.43819790160774,-182.59641406577288,-253.23239367649273,-317.12904160440655,-374.93686719999016,-427.2370507893715,-474.55446540654043,-517.3638577101423,-556.0947277283882,-591.1356530366257,-622.8381893815957,-651.5203981798348,-677.4700377301909,-700.9474503496434,-722.188174428155,-741.4053076160511,-758.7916448566764,-774.5216127169708,-788.7530194243197,-801.628638168652
30,0.05390625,-102.65935504084666,-179.48628588927178,-248.91898658733012,-311.72702536303143,-368.54983591142525,-419.9587064418272,-466.46957808600405,-508.54911974007047,-546.6195242629665,-581.0627587672872,-612.2243986817474,-640.4170951073858,-665.923711653857,-689.0001624011205,-709.8779794791532,-728.7666360269922,-745.8556478363646,-761.3164747648519,-775.3042409948878,-787.9592913975509
31,0.053125000000000006,-100.72200634803401,-176.09908532686777,-244.22156223930338,-305.8444931898759,-361.5952465903696,-412.03432693721624,-457.66793385665864,-498.9539234553019,-536.3065146545829,-570.1004596486353,-600.6748058341467,-628.3362978623713,-653.3624553521876,-676.0043573332503,-696.489161387018,-715.0223827689216,-731.7899563823943,-746.9601022952775,-760.685013517234,-773.1023829729994
32,0.05234375000000001,-98.62975127751263,-172.44108706320455,-239.14844617051762,-299.49118494562356,-354.08363487727723,-403.4746577478977,-448.1599413396738,-488.58783563853586,-525.1639606572172,-558.2552898183471,-588.1938334703967,-615.2799701060488,-639.785460043979,-661.9561719741743,-682.0145497390918,-700.1618440994923,-716.5801318745414,-731.434142712877,-744.8729118217097,-757.031275235132
33,0.051562500000000004,-96.3848301465198,-168.51604720600378,-233.7050237276072,-292.67431187640705,-346.02427118937993,-394.29127463556097,-437.9597275434612,-477.46777263165717,-513.2117939166907,-545.5504077389597,-574.8080628046164,-601.2782958163983,-625.2266767120957,-646.8934732480102,-666.4960616948065,-684.2311078429196,-700.2765402051953,-714.7933352175911,-727.9271323514411,-739.809695343555
34,0.05078125,-93.99206231503317,-164.33273163232306,-227.90347612941565,-285.40888189148353,-337.4343906418005,-384.5030538193566,-427.087249775759,-465.61424535912937,-500.4705869529762,-532.0059917761272,-560.5368581420447,-586.3494400012835,-609.7027188884018,-630.8310022408426,-649.9462741730065,-667.2403222892877,-682.8866618719729,-697.042276747556,-709.8491942963079,-721.4359104062747
35,0.05,-91.4534094317038,-159.89405165774716,-221.7476161038745,-277.6996962198695,-328.31994125040603,-374.11728571824216,-415.55135413319834,-453.03787452936353,-486.95295217832387,-517.6368565770699,-545.3974374064662,-570.5132136688486,-593.236168293516,-613.7942764324445,-632.3937928482147,-649.221321356027,-664.4456870894965,-678.2196303792871,-690.6813392425175,-701.9558358607361
36,0.049218750000000006,-88.77488104919762,-155.2112103072192,-215.25340544932794,-269.56693829068007,-318.70475134481643,-363.1608609200438,-403.38142356670585,-439.76998875198086,-472.6916460423411,-502.4767003291549,-529.423987189445,-553.8038711803182,-575.8609583444855,-595.8165502832014,-613.8708644299363,-630.2050427981031,-644.9829693534843,-658.3529142427708,-670.4490213731399,-681.3926542666176
37,0.0484375,-85.95814805335228,-150.28625615494056,-208.42306076824593,-261.0129697146139,-308.5914098680073,-351.63673955309844,-390.58096872197467,-425.81484762169435,-457.6918839639728,-486.531902527051,-512.6242559702118,-536.2307284325702,-557.5881622759105,-576.9108345048612,-594.3926067443869,-610.208870359604,-624.5183062415824,-637.4644769205823,-649.1772669842901,-659.7741862555654
38,0.04765625,-83.01037313863382,-145.13276030337082,-201.27622602868686,-252.0630250031039,-298.0101914545348,-339.5796607845086,-377.18861703747467,-411.2144042820054,-441.9984043680722,-469.8494734193198,-495.04704185495575,-517.8439179506591,-538.4688241792047,-557.1286919072743,-574.0107374799974,-589.28434051876,-603.1027432734535,-615.6045880760114,-626.9153083185688,-637.1483869105457
39,0.046875,-79.93292612650328,-139.75189595519228,-193.81350804157472,-242.71701158842575,-286.9603100128033,-326.98823620183606,-363.20252206369287,-395.96653095215186,-425.60899352554355,-452.4273180164468,-476.6905761064984,-498.6422030847161,-518.5024405329285,-536.4705462189853,-552.7267934084734,-567.4342796700217,-580.7405633314343,-592.7791440116191,-603.6708020869887,-613.524810534451
40,0.04609375,-76.73407869282265,-134.15951862000577,-186.0581118330679,-233.00505948515274,-275.47829982908934,-313.90483937291214,-348.6703175756036,-380.12354665439085,-408.580096009167,-434.32546879430896,-457.6179674890241,-478.69128543984164,-497.75685139894944,-515.005950697299,-530.6116443402565,-544.7305052751564,-557.504189246291,-569.0608559945291,-579.5164550582083,-588.9758890741273
41,0.045312500000000006,-73.41489114927751,-128.35591889580016,-178.00903068136867,-222.92462251787072,-263.56000462377233,-300.32374190458967,-333.5848114125187,-363.6769493510355,-390.90208259027696,-415.53336919563685,-437.81794095394997,-457.9793834439652,-476.2199796043905,-492.72273947540134,-507.65323651815703,-521.1612689536947,-533.3823628000968,-544.4391316951295,-554.44250715255,-563.4928515989185
