,surface_points,surface_disp_step1,surface_disp_step2,surface_disp_step3,surface_disp_step4,surface_disp_step5,surface_disp_step6,surface_disp_step7,surface_disp_step8,surface_disp_step9,surface_disp_step10
115,0.19921875,-158.1788512335499,-275.3512985013133,-372.1003702637685,-452.0146567487004,-518.0254178800976,-572.5516974841166,-617.5915289905711,-654.7953250198767,-685.5263656192574,-710.9107534680531
116,0.19843750000000002,-162.21104708554972,-282.3728370970082,-381.5918983607512,-463.54781810703895,-531.2462714734752,-587.1677614288152,-633.3611128262343,-671.5187117324863,-703.0385223762888,-729.0753070126343
117,0.19765625000000003,-165.98387671926585,-288.9380400792961,-390.4611062459073,-474.31872251348625,-543.586777427923,-600.8036725231924,-648.0660270263571,-687.1056879617898,-719.3532026141564,-745.9902383936932
118,0.19687500000000002,-169.50976552173938,-295.0781203366269,-398.761366132963,-484.4046829223104,-555.149003667637,-613.5864523367776,-661.8580473964987,-701.7323280085681,-734.6701623138932,-761.8782724940639
119,0.19609375,-172.76555640973206,-300.74338255827456,-406.41451966586766,-493.6984556257805,-565.7967437301473,-625.3514931312523,-674.5449824987171,-715.179815848093,-748.7449879017852,-776.4704454284017
120,0.1953125,-175.76339988575273,-305.9641488406952,-413.4723374807022,-502.27503178527155,-575.6290576466173,-636.2221787254791,-686.2744070114462,-727.6195311292956,-761.7723163942609,-789.9840050710076
121,0.19453125,-178.482078994532,-310.694542076203,-419.862252424871,-510.03437358652087,-584.518384958925,-646.04381383122,-696.8651438419475,-738.8446223446822,-773.5205113519773,-802.1634539599896
122,0.19375,-180.93339444216892,-314.9638066234724,-425.63411437365056,-517.0486880525968,-592.5601670672065,-654.9353838144411,-706.4596566946101,-749.0207178788578,-784.1778908248795,-813.219223555779
123,0.19296875000000002,-183.0982002109588,-318.7301664254988,-430.72139477854824,-523.225760029121,-599.6362759703587,-662.7530595849099,-714.8888998389567,-757.9542060499285,-793.5270236237103,-822.9108580467919
124,0.1921875,-184.98787445534043,-322.0216078020161,-435.1717154130221,-528.634567220596,-605.837946009573,-669.6106944714031,-722.2893476692757,-765.8039428241617,-801.748747788588,-831.4406750997185
125,0.19140625,-186.585460136724,-324.80071330996554,-438.9249965032875,-533.1912856695994,-611.0572099391546,-675.3762123358432,-728.5051280404749,-772.3907500256465,-808.641177915908,-838.5847430433042
126,0.19062500000000002,-187.90184270774594,-327.0940386851184,-442.02633811684575,-536.961238491502,-615.38053255121,-680.157632526091,-733.6658846266191,-777.8657318023515,-814.3765571092032,-844.5360183946952
127,0.18984375000000003,-188.92235865474453,-328.8687557893816,-444.4224796664502,-539.8695097284584,-618.7107730094757,-683.8354461495878,-737.6298798716617,-782.06524817744,-818.7697904412233,-849.0884742362385
128,0.18906250000000002,-189.6573336161203,-330.14982604962984,-446.15572145674645,-541.9773651679992,-621.1290934728025,-686.5111725981064,-740.5191274331124,-785.1317198732967,-821.983464142941,-852.4245162944821
129,0.18828125,-190.09448800857507,-330.9092130291225,-447.17995045625656,-543.2192587336494,-622.5497784199184,-688.0786070366739,-742.2068982031407,-786.9180540070369,-823.8504149352431,-854.3572926298385
130,0.1875,-190.2435239952867,-331.17012995034617,-447.53440641132966,-543.6520211611473,-623.0481869847185,-688.6321430001634,-742.8068235679251,-787.5571098043414,-824.5225697783544,-855.057533586288
131,0.18671875,-190.0946216309918,-330.9095049318008,-447.1804081483446,-543.2198803686458,-622.5505574255033,-688.079534499191,-742.2079641948137,-786.9192483526806,-823.8517276583648,-854.358714206511
132,0.1859375,-189.65679978659503,-330.14865987437173,-446.15389292929905,-541.9748816597433,-621.1259812371334,-686.5074672442432,-740.51486862342,-785.1269482597751,-821.9782195845729,-852.4188368426273
133,0.18515625000000002,-188.92275869813685,-328.869629697687,-444.4238499208128,-539.8713708007541,-618.7131052232635,-683.8382228188527,-737.6330712742847,-782.0688238506,-818.7737205169539,-849.0927302014784
134,0.184375,-187.90077833990907,-327.091713524413,-442.0226923353476,-536.9562867865138,-615.3743272676545,-680.1502446628596,-733.6573932639103,-777.8562179935343,-814.3661003265048,-844.5246945062415
135,0.18359375,-186.58612413470095,-324.80216383596144,-438.9272708718157,-533.1943747049751,-611.0610809821127,-675.3808210925303,-728.5104251776737,-772.3966849807153,-808.6477011135592,-838.5918071571422
136,0.18281250000000002,-184.98628611138452,-322.01813799125273,-435.1662748548869,-528.6271778476732,-605.8286859355688,-669.5996696471385,-722.2766761052229,-765.7897454753415,-801.7331432505052,-831.4237765895236
137,0.18203125000000003,-183.09912406976528,-318.7321846262077,-430.7245592389474,-523.2300579825023,-599.6416619759635,-662.7594720141187,-714.8962700516051,-757.9624636952942,-793.5360997248404,-822.9206867557531
138,0.18125000000000002,-180.93129191478477,-314.95921355519545,-425.6269125816739,-517.038906569523,-592.5479092938974,-654.9207900004083,-706.4428830530202,-749.0019245206588,-784.157234737685,-813.1968546077567
139,0.18046875,-178.48325701831348,-310.69711550878634,-419.8662874671716,-510.0398539594676,-584.5252527203862,-646.0519903977487,-696.8745416896143,-738.855151768422,-773.5320843984505,-802.1759866657159
